Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.19814720466208988,-0.3946444343144932,0.3099150142467928,4.073173402862941e-31,-1.317793559165129,1.0023225450999589,2.1109907998489044e-30
0.20029496214297163,-0.3974637391902957,0.31206864674134777,4.118434810963014e-31,-1.3075703455956642,1.0031550631136557,2.1037814608066434e-30
0.20246763113938207,-0.4002935116784508,0.3142491222270792,4.164064482058006e-31,-1.2973273696460417,1.0040376340485746,2.0965646045973865e-30
0.20466550856044696,-0.4031335815848315,0.3164568912644011,4.2100648732410154e-31,-1.287064098813784,1.004969884307044,2.08934040663796e-30
0.20688889465742136,-0.40598377115771156,0.31869241151336525,4.256438445255628e-31,-1.2767799910592936,1.0059514316526093,2.0821090402410846e-30
0.20913809327630606,-0.4088438951575468,0.32095614803155537,4.303187666771739e-31,-1.2664744937039307,1.0069818850269379,2.074870675918333e-30
0.2114134111934758,-0.41171375975577723,0.32324857264789986,4.350314999594327e-31,-1.2561470465291922,1.0080608439393697,2.0676254836325266e-30
0.21371515943234098,-0.4145931639392269,0.3255701653299382,4.397822924980469e-31,-1.2457970758339234,1.0091878987696916,2.060373628700986e-30
0.2160436517530957,-0.4174818973366319,0.32792141270225095,4.445713911346306e-31,-1.235424001352491,1.010362629734274,2.0531152767224012e-30
0.21839920597393123,-0.4203797416039661,0.3303028094169706,4.493990440561806e-31,-1.2250272303503698,1.0115846071975583,2.0458505895093625e-30
0.22078214208631658,-0.4232864678296178,0.33271485628487496,4.542654968317061e-31,-1.214606165995841,1.0128533903584749,2.0385797310067442e-30
0.22319278610009097,-0.42620184095314184,0.3351580642010418,4.591710001703556e-31,-1.2041601905575912,1.0141685289399072,2.0313028556311494e-30
0.22563146465172831,-0.4291256129129848,0.3376329487186043,4.641157988163984e-31,-1.1936886889930267,1.0155295599519232,2.024020124788099e-30
0.22809851094298408,-0.43205752953470117,0.34014003609872784,4.6910014353039465e-31,-1.183191023270207,1.0169360105710568,2.016731689047857e-30
0.23059425922493793,-0.4349973236086291,0.3426798577426802,4.74124279793684e-31,-1.1726665561492151,1.018387394707904,2.009437704750217e-30
0.23311904884684614,-0.4379447194266168,0.34525295432881714,4.791884559045631e-31,-1.162114633901588,1.0198832149060995,2.0021383220505384e-30
0.2356732216875332,-0.4408994294380748,0.3478598732233101,4.842929176967653e-31,-1.151534597231677,1.0214229604758391,1.9948336925478738e-30
0.2382571237589166,-0.4438611558244173,0.3505011701326488,4.894379116629823e-31,-1.1409257745696284,1.023006108034592,1.987523964687945e-30
0.24087110518440788,-0.44682959013009205,0.3531774091028166,4.946236847902947e-31,-1.1302874822992623,1.0246321211164235,1.9802092839815005e-30
